_id,mese,anno,cod_amministrazione,amministrazione,sigla_provincia,cod_regione,giorni_assenza,numero_dipendenti,motivo_assenza,periodo_rif,timestamp_carico,note,flusso,Sigla Provincia,COD REGIONE,2motivo,giorni assenza
f23b051f252b8f764d75166a,5,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,LE,01,51,3572,Ferie,202405,2025-03-11T23:25:39.317,,,LE,01,Ferie,51
d54801d4503b9b4c57ff52da,11,2024,279,AVVOCATURA GENERALE DELLO STATO,PG,03,37,708,Permesso sindacale,202411,2025-06-15T21:22:55.570,,,PG,03,Permesso sindacale,37
eb51855b13925fcb43e2df09,4,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CB,18,18,1495,Assenza per concorso,202404,2025-02-24T19:14:27.581,,,CB,18,Assenza per concorso,18
7efa5ed52f7ae28aaeb145ba,5,2024,34,MINISTERO DELLA GIUSTIZIA,BA,03,21,2103,Congedo matrimoniale,202409,2025-06-14T09:18:15.476,,,BA,03,Congedo matrimoniale,21
f40b74f1e083765384e2aa4c,12,2023,78,AGENZIA DELLE ENTRATE,PZ,09,45,3905,Permesso sindacale,202312,2025-03-17T12:34:25.848,,,PZ,09,Permesso sindacale,45
f128e84e3f5cb0682bc5a903,8,2023,266,CORTE DEI CONTI,n.d.,20,21,3299,Congedo parentale,202308,2025-09-30T18:18:34.265,,,NA,20,Congedo parentale,21
e706fb52b23c1e152f821351,8,2023,145,MINISTERO DEL TURISMO,LE,02,44,755,Infortunio,202308,2025-02-14T08:44:27.058,,,LE,02,Infortunio,44
ee6e02c43ed56913bafed5be,3,2023,91,ISTITUTO SUPERIORE DI SANITA',CA,05,28,945,Congedo parentale,202303,2025-10-23T08:15:15.085,,,CA,05,Congedo parentale,28
97ea1aaf5a204095dfdea1e2,1,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,TO,13,39,3282,Permesso sindacale,202401,2025-08-11T02:59:24.980,,,TO,13,Permesso sindacale,39
3b71b4c6e8d066f50e12922c,8,2023,188,AGENZIA DEL DEMANIO,BS,09,40,709,Congedo parentale,202308,2025-11-16T19:09:08.734,,,BS,09,Congedo parentale,40
1ff910eec30bc0042eef8d5f,1,2023,279,AVVOCATURA GENERALE DELLO STATO,BO,16,26,2460,ferie,202301,2025-10-11T23:55:48.192,,,BO,16,Ferie,26
934bf9825a8bf0912eda45b0,2,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CZ,20,23,949,Donazione sangue,202302,2025-07-29T12:25:41.111,,,CZ,20,Donazione sangue,23
e20144c0d4ab724ed1fcd4cf,7,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,RM,09,45,2174,congedo matrimoniale,202407,2025-11-10T19:16:22.884,,,RM,09,Congedo matrimoniale,45
b5e3e1fb794798200d96b58c,9,23,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,NA,20,22,1135,Malattia,202309,2025-03-31T23:41:34.788,,,NA,20,Malattia,22
1665857ac2df8b5a4ba70998,2,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,RM,07,35,2893,Ferie,202302,2025-10-24T09:29:05.923,,,RM,07,Ferie,35
45a7eaf0d65b108764fa32d4,1,2023,34,MINISTERO DELLA GIUSTIZIA,PA,11,15,3493,Malattia,202301,2025-06-08T12:11:35.235,,,PA,11,Malattia,15
08467fb43407762cb13c85af,7,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TN,05,43,1887,congedo matrimoniale,202305,2025-10-25T16:37:52.689,,,TN,05,Congedo matrimoniale,43
1224b7a772ff19803eea8bd5,3,2023.,174,MINISTERO DELLA CULTURA,VR,15,18,3221,Ferie,202303,1741657320,,,VR,15,Ferie,18
3dc7d54cdaacc9936bedda37,1,23,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,AO,13,32 giorni,1021,Infortunio,202301,2025-10-21T19:01:10.231,,,AO,13,Infortunio,32
f5be504bec5bef6b3e13f877,9,2023,,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,PD,08,25,3913,Congedo parentale,202309,2025-03-30T08:04:10.881,,,PD,08,Congedo parentale,25
9147257d86c3590a54b6ff7f,3,2023,174,MINISTERO DELLA CULTURA,PD,08,55,759,Congedo parentale,202303,2025-11-18T07:29:24.243,,,PD,08,Congedo parentale,55
8e23d859b6d4c66d8f1d05bc,Maggio,2024,174,MINISTERO DELLA CULTURA,SS,18,38,2977,Aspettativa non retribuita,202405,2025-10-30T19:38:30.955,,,SS,18,Aspettativa non retribuita,38
1378db80ab6087f1c1878391,FEB,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,RM,02,45,3165,Congedo matrimoniale,202302,2025-11-02T17:30:05.900,,,RM,02,Congedo matrimoniale,45
db830efa04d5fe801d72b65d,2,2024,145,MINISTERO DEL TURISMO,,09,23,972,Congedo parentale,202402,2025-04-23T03:16:00.467,,,BO,09,Congedo parentale,23
99a17bd9559c9d8d634681a6,2,2024,188,AGENZIA DEL DEMANIO,TO,18,44,2330,Donazione sangue,202402,2025-11-18T03:29:58.676,,,TO,18,Donazione sangue,44
260fed0f92677c1fa9889a85,4,2023,174,MINISTERO DELLA CULTURA,FI,01,25,723,Donazione sangue,202304,2025-05-09T09:18:47.442,,,FI,01,Donazione sangue,25
12c29f2a7c090c24f26542fe,12,2024,91,ISTITUTO SUPERIORE DI SANITA',AQ,08,14,474,Congedo parentale,202412,2025-08-21T21:36:48.370,,,AQ,08,Congedo parentale,14
5537fb8660a765bfd8e90a84,6,2024,288,MINISTERO DEGLI AFFARI ESTERI,BZ,06,21,926,Ferie,202406,2025-09-16T18:38:40.727,,,BZ,06,Ferie,21
5eb6107ee667dbd6376a358f,mese 4,2024,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,AQ,12,23,2949,Aspettativa non retribuita,202404,2025-09-08T12:00:01.829,,,AQ,12,Aspettativa non retribuita,23
ed600f006773b88c81b7ae4d,3,2024,288,MINISTERO DEGLI AFFARI ESTERI,BA,15,52,497,Congedo parentale,202403,2025-11-29T08:08:30.507,,,BA,15,Congedo parentale,52
1627f286beb51dc33339490d,Gennaio,2023,174,MINISTERO DELLA CULTURA,RM,18,-17,1727,Donazione sangue,202301,2025-09-13T19:40:15.091,,,RM,18,Donazione sangue,10
d9a4be757b153da870e42dcd,4,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,MI,01,43,3728,Permesso legge 104,202404,2025-07-04T02:30:44.036,,,MI,01,Permesso legge 104,43
2724613e8462c1e5e765521e,1,2023,188,AGENZIA DEL DEMANIO,RM,14,39,3063,Permesso sindacale,202301,2025-09-16T05:26:34.940,,,RM,14,Permesso sindacale,39
34d171b9a298abdf6f16e2ad,12,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,LE,08,26,3647,Donazione sangue,202412,2025-06-23T10:45:01.278,,,LE,08,Donazione sangue,26
ade2535bc7205604fdb13628,7,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,PZ,01,45,273,Permesso legge 104,202307,2025-10-29T22:05:46.599,,,PZ,01,Permesso legge 104,45
f0b9ac043b7458fefa86faba,2,2023,279,AVVOCATURA GENERALE DELLO STATO,BS,04,28,57,Congedo parentale,202302,2025-04-24T12:44:25.337,,,BS,04,Congedo parentale,28
6e6e35cfaf242b2630d2d935,10,2024,56,MINISTERO DELLA DIFESA,CA,13,37,1834,Ferie,202410,2025-06-18T16:42:19.907,,,CA,13,Ferie,37
36dce2b898147a442bbeddef,7,2024,288,MINISTERO DEGLI AFFARI ESTERI,LE,04,28,2125,Ferie,202407,2025-09-11T13:40:31.836,,,LE,04,Ferie,28
e538e729888bdf2f878ad6af,6,23,266,CORTE DEI CONTI,TO,07,32,1468,Malattia,202306,2025-05-17T07:31:28.335,,,TO,07,Malattia,32
f59b2797af603ece4865eec3,8,2023,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,PA,08,22,3601,Aspettativa non retribuita,202308,2025-05-08T23:44:58.381,,,PA,08,Aspettativa non retribuita,22
54f53a3fba72af36bcd255bc,11,2023,56,MINISTERO DELLA DIFESA,TN,02,20 giorni,2931,Infortunio,202311,2025-05-07T22:39:06.434,,,TN,02,Infortunio,20
9958b008cf31df5f0d34739f,12,2023,279,AVVOCATURA GENERALE DELLO STATO,CZ,03,15 giorni,1891,Assenza per concorso,202312,2025-09-13T17:39:42.843,,,CZ,03,Assenza per concorso,15
d48bf2bb1e5aa3f2bd136c01,10,2023,188,AGENZIA DEL DEMANIO,FI,02,33,3641,Permesso sindacale,202310,2025-09-07T10:06:53.554,,,FI,02,Permesso sindacale,33
84e33c498716d4994c333b24,3,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TN,05,23,1862,Malattia,202303,2025-04-10T16:29:23.714,,,TN,05,Malattia,23
f2594c3eaf8eaf1f3f59d69f,4,2023,188,AGENZIA DEL DEMANIO,BS,18,17 giorni,1346,Assenza per concorso,202304,2025-07-15T05:35:09.060,,,BS,18,Assenza per concorso,17
8e7f2b7d985a7f8f3184c404,9,2023,34,MINISTERO DELLA GIUSTIZIA,AO,12,27,3008,Malattia,202309,2025-10-03T04:51:51.371,,,AO,12,Malattia,27
7ba1f572367cc88b8bb5c3fe,2,2024,78,AGENZIA DELLE ENTRATE,BZ,17,15,976,aspettativa non retribuita,202402,2025-11-01T06:07:20.441,,,BZ,17,Aspettativa non retribuita,15
83050992f365ef6451704f59,Ottobre,2024,266,CORTE DEI CONTI,PD,14,36,2145,Malattia,202410,2025-11-01T22:28:30.279,,,PD,14,Malattia,36
632e8d623bfe11b6c977a2d6,11,2023,288,MINISTERO DEGLI AFFARI ESTERI,CB,19,54,2886,Congedo matrimoniale,202311,2025-09-29T20:21:28.058,,,CB,19,Congedo matrimoniale,54
b8eceda21b281b2eb6fb96b5,10,2023,145,MINISTERO DEL TURISMO,TO,01,37,629,Congedo matrimoniale,202310,2025-04-09T03:33:04.494,,,TO,01,Congedo matrimoniale,37
3b4229e16a0490a875ca6357,Aprile,2024.,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,AQ,18,31,1495,Congedo parentale,202404,1753358587,,,AQ,18,Congedo parentale,31
aad521a047c4ea52cdd23531,10,2024,34,MINISTERO DELLA GIUSTIZIA,BZ,01,39,833,Congedo parentale,202410,2025-06-03T18:26:41.239,,,BZ,01,Congedo parentale,39
144100d995f6eb50444d30ee,12,2024,34,MINISTERO DELLA GIUSTIZIA,RC,13,26,2543,Congedo matrimoniale,202412,2025-05-29T17:31:08.988,,,RC,13,Congedo matrimoniale,26
aea13a59e31730c2d37fadc8,8,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PD,01,33,2510,Donazione sangue,202408,06.03.2025,,,PD,01,Donazione sangue,33
3b5a9e644dd0ee2b412300ed,6,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,LE,18,44,2930,Ferie,202406,2025-11-19T08:19:11.615,,,LE,18,Ferie,44
4eba15b1b0aca503752b3219,8,2024,145,MINISTERO DEL TURISMO,AQ,19,49,1659,Congedo parentale,202408,2025-04-10T20:14:12.811,,,AQ,19,Congedo parentale,49
8905e6d45c75bb6617736f01,11,2023,288,MINISTERO DEGLI AFFARI ESTERI,CT,06,27,1362,Ferie,202311,2025-07-19T16:49:25.797,,,CT,06,Ferie,27
6ecb12f40be8c4db07e887d9,11,2024,279,?,,16,52 giorni,1608,ASSENZA PER CONCORSO,202411,2025-07-04T17:51:07.233,,,AN,16,Assenza per concorso,52
63da87600bbd53667274804d,1,2024,78,AGENZIA DELLE ENTRATE,RM,02,49,3053,Congedo parentale,202401,2025-08-24T14:21:51.481,,,RM,02,Congedo parentale,49
1262d05f8b683340723c09bf,7,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,PA,15,53,3982,Permesso sindacale,202307,2025-08-16T00:38:35.495,,,PA,15,Permesso sindacale,53
c9210a898d09f50375d30409,7,2023,56,MINISTERO DELLA DIFESA,LE,05,49 giorni,1267,Infortunio,202307,2025-11-24T08:45:10.716,,,LE,05,Infortunio,49
9eea0f7cd20471533bb0144e,1,2023,279,AVVOCATURA GENERALE DELLO STATO,NA,09,37,1583,Aspettativa non retribuita,202301,2025-04-25T05:15:36.714,,,NA,09,Aspettativa non retribuita,37
d29bc98e20feeb3f7063ef06,2,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,SS,09,28,691,Permesso legge 104,202402,2025-03-14T16:26:10.449,,,SS,09,Permesso legge 104,28
e8fe0f687d4196f0b0c15d66,2,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CB,03,25,1146,Congedo parentale,202302,2025-04-22T05:21:26.840,,MENSILE,CB,03,Congedo parentale,25
625d012f28610841fd8853da,7,2024,56,MINISTERO DELLA DIFESA,TS,06,40,233,ferie,202407,2025-04-10T13:17:32.511,,,TS,06,Ferie,40
79ebfdc201ecd98b141c49ec,8,2023,78,,VR,18,38,3631,Aspettativa non retribuita,202308,2025-02-20T14:07:59.118,,,VR,18,Aspettativa non retribuita,38
782447eccabf01a4017e5312,9,2024,91,ISTITUTO SUPERIORE DI SANITA',AQ,20,50,2928,Assenza per concorso,202409,2025-07-14T06:44:27.082,,,AQ,20,Assenza per concorso,50
c7db8bcde294ec73c67511f5,12,2024,34,,PZ,14,27,2013,Congedo matrimoniale,202412,2025-05-31T14:13:01.626,,,PZ,14,Congedo matrimoniale,27
ca210ff9b186c7224b244cdf,2,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,AN,06,43,533,Assenza per concorso,202302,2025-06-15T06:42:16.625,,,AN,06,Assenza per concorso,43
45a551eb1b4950483a3dd1a0,7,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,GE,11,24,12,Assenza per concorso,202407,2025-06-13T14:47:18.465,,,GE,11,Assenza per concorso,24
1fc752c722110688b37948dd,mese 12,2023,288,MINISTERO DEGLI AFFARI ESTERI,LE,04,39 giorni,695,Infortunio,202312,2025-02-19T10:21:00.677,,,LE,04,Infortunio,39
ca64fbca44700f130c828718,mese 5,2024,279,AVVOCATURA GENERALE DELLO STATO,PG,03,21,56,Permesso legge 104,202405,2025-09-12T07:58:41.523,,,PG,03,Permesso legge 104,21
e33edb5a20fde2f6c0fb7467,6,23,91,ISTITUTO SUPERIORE DI SANITA',MI,05,19,1325,Congedo parentale,202306,20.08.2025,,,MI,05,Congedo parentale,19
8e5db6caf536073388b51766,2,2023,174,MINISTERO DELLA CULTURA,NA,,45,1795,Congedo parentale,202302,2025-11-05T22:09:02.809,,,NA,02,Congedo parentale,45
edc5acbf8c93eed6ad5e27cc,1,2024,78,AGENZIA DELLE ENTRATE,TS,18,43,3766,Infortunio,202401,2025-09-29T23:36:34.124,,,TS,18,Infortunio,43
b37ddd98469dace8715e6bf9,3,2024,188,AGENZIA DEL DEMANIO,BO,12,23,3687,Malattia,202407,2025-11-16T00:28:22.637,,,BO,12,Malattia,23
b1defde93d3a9bf2bdd7fc19,9,2023,145,MINISTERO DEL TURISMO,BO,,25,3611,Malattia,202309,2025-05-11T11:41:42.963,,,BO,03,Malattia,25
dcd8857d62d149f1d24fdf51,Febbraio,2024,266,CORTE DEI CONTI,AN,17,42 giorni,339,Aspettativa non retribuita,202402,2025-06-18T23:20:01.106,,,AN,17,Aspettativa non retribuita,42
561ceaa6ba56ed490d195dfb,11,2024,266,CORTE DEI CONTI,GE,20,25,3601,Infortunio,202411,2025-02-22T23:09:03.026,,,GE,20,Infortunio,25
d6fe1f18976039154a182ba6,4,2024,56,MINISTERO DELLA DIFESA,SS,15,36,3636,Congedo matrimoniale,202411,2025-06-02T16:56:46.056,,,SS,15,Congedo matrimoniale,36
d15105449165240c6c1eff4f,5,2024,78,AGENZIA DELLE ENTRATE,PG,08,39,3000,MALATTIA,202405,2025-12-02T17:28:52.994,,,PG,08,Malattia,39
47b516da10ed412986a35083,NOV,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,TN,06,45,3640,Aspettativa non retribuita,202411,2025-07-15T03:10:17.307,,,TN,06,Aspettativa non retribuita,45
0f27fed1188a6784c06f45e7,APR,2023,266,CORTE DEI CONTI,PD,20,31,3450,Ferie,202304,2025-10-08T04:51:17.405,,,PD,20,Ferie,31
be54c0ec0c0cce2e82d397f4,2,2024.,56,MINISTERO DELLA DIFESA,PZ,08,46 giorni,2285,Assenza per concorso,202402,1750170748,,,PZ,08,Assenza per concorso,46
7cfa86b525ffb186f9643978,8,2023,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,GE,12,28,1437,Congedo parentale,202308,2025-03-09T02:29:25.876,,,GE,12,Congedo parentale,28
f84531adff65823ef7606acb,1,2023,78,AGENZIA DELLE ENTRATE,FI,11,37,2662,MALATTIA,202301,2025-07-08T18:10:34.546,,,FI,11,Malattia,37
896a6ce2c7a1b2a194413922,8,2024,103,CONSIGLIO NAZIONALE DELLE RICERCHE,RC,16,21,3332,Ferie,202408,2025-05-06T10:48:41.550,,,RC,16,Ferie,21
d8e1d15e90032a070c5870ee,10,2024,288,MINISTERO DEGLI AFFARI ESTERI,CB,17,29,2186,Aspettativa non retribuita,202410,2025-07-29T14:06:50.301,,,CB,17,Aspettativa non retribuita,29
8b15b84d6c2fe1a550a765a1,7,2023,91,ISTITUTO SUPERIORE DI SANITA',BA,11,48,52,Assenza per concorso,202307,1752341693,,,BA,11,Assenza per concorso,48
1bdaff021e32da2fbd2db462,mese 6,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,BZ,19,11,762,Infortunio,202306,2025-11-25T21:48:52.886,,,BZ,19,Infortunio,11
c632e7d4c2765065818c692c,8,2024,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,GE,01,53,92,Malattia,202408,2025-04-26T01:31:52.754,dato provvisorio,,GE,01,Malattia,53
ef44e18210454cf36aad3536,1,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,BO,04,38,1990,Permesso legge 104,202301,2025-02-18T08:01:38.658,,,BO,04,Permesso legge 104,38
4420972ae5a29176b9083879,6,2024,145,MINISTERO DEL TURISMO,BS,08,48,801,Aspettativa non retribuita,202406,2025-05-23T14:06:44.321,,,BS,08,Aspettativa non retribuita,48
d56fabf71ad2943a75d55b04,11,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CZ,09,30,3471,Congedo matrimoniale,202411,2025-06-25T22:55:18.414,,,CZ,09,Congedo matrimoniale,30
25895ea68f98744f0c975ba7,Aprile,2023,174,MINISTERO DELLA CULTURA,FI,04,44,802,Assenza per concorso,202304,2025-06-08T16:46:24.152,,,FI,04,Assenza per concorso,44
9e84d1395f8cba6e8cef9199,4,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,FI,08,46,1348,Ferie,202404,2025-05-05T14:23:26.904,,,FI,08,Ferie,46
022a5ba002263443f59d2da5,6,2024,145,?,AQ,03,29,3950,permesso legge 104,202406,2025-07-09T04:11:54.394,,,AQ,03,Permesso legge 104,29
83bd51b97190f04ca9b008a8,2,2023,266,CORTE DEI CONTI,CA,19,39,3648,Permesso sindacale,202302,2025-03-10T20:33:44.336,,,CA,19,Permesso sindacale,39
c436ca967c03ff8744b89192,1,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,LE,12,31,1555,PERMESSO LEGGE 104,202301,2025-10-05T09:27:41.747,,,LE,12,Permesso legge 104,31
93d8395f8908ebe5bb01733f,2,2024,34,MINISTERO DELLA GIUSTIZIA,BZ,08,41,3112,Permesso sindacale,202402,2025-09-21T09:48:11.497,,,BZ,08,Permesso sindacale,41
284bf29e6ba449b5e9efbb7a,1,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,TS,12,19 giorni,3337,Infortunio,202301,2025-12-02T17:29:47.822,,,TS,12,Infortunio,19
ef585876b9f988de95adea47,10,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,TN,08,19,1748,Malattia,202410,2025-04-19T15:20:13.564,,,TN,08,Malattia,19
a71cfb7a0bebfa051116573b,1,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,NA,05,29,2468,Congedo parentale,202301,2025-04-21T10:35:26.282,,,NA,05,Congedo parentale,29
fc40a8227535c04f365b4a24,7,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,AN,13,46,480,Congedo parentale,202407,2025-05-02T06:33:30.613,,,AN,13,Congedo parentale,46
a70259ca287a9c406df7f5d0,5,2023.,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,BS,20,22,3429,Ferie,202305,11.03.2025,,,BS,20,Ferie,22
36c1b82d6c0745f2299e4593,9,2024,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CB,15,38,3569,Donazione sangue,202409,2025-07-14T13:51:09.553,,,CB,15,Donazione sangue,38
003ffde175cd20d1dece5135,6,2023,n.d.,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,VE,19,18,3224,Congedo matrimoniale,202306,2025-04-17T16:42:40.252,dato provvisorio,,VE,19,Congedo matrimoniale,18
3d521221e110d5b3aed76f6d,4,2024,188,AGENZIA DEL DEMANIO,BZ,04,30,3784,MALATTIA,202404,2025-03-31T04:50:52.364,,,BZ,04,Malattia,30
a24b07092084a318a268c684,12,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,PD,09,38,676,Permesso sindacale,202406,2025-10-08T03:03:09.837,,,PD,09,Permesso sindacale,38
6854c0819e636dcc6aa093d1,3,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CT,17,31,2023,Congedo parentale,202403,2025-05-14T03:52:25.866,,,CT,17,Congedo parentale,31
4ccaae8a4addfc42dc29c3eb,Marzo,2024,174,MINISTERO DELLA CULTURA,CA,?,19,1176,Malattia,202403,2025-07-26T04:25:07.167,,,CA,13,Malattia,19
b7a70d74b7837fe394e17a54,5,2023,103,CONSIGLIO NAZIONALE DELLE RICERCHE,GE,16,38,1751,Congedo matrimoniale,202305,2025-12-05T22:46:49.749,,,GE,16,Congedo matrimoniale,38
75d46e270a96816b19dc2082,8,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BS,15,30,1397,Permesso sindacale,202408,2025-12-04T09:33:09.783,,,BS,15,Permesso sindacale,30
fcc21fe1f243485da02b10df,1,2024,145,MINISTERO DEL TURISMO,RC,19,20 giorni,1355,INFORTUNIO,202401,2025-04-18T17:02:10.384,,,RC,19,Infortunio,20
e8cf2b12de99fe3c7cebc6e1,2,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,PG,09,53,3661,Donazione sangue,202302,2025-08-16T07:32:44.871,,,PG,09,Donazione sangue,53
80d281450fcfafba089ef190,11,2024,174,MINISTERO DELLA CULTURA,PG,08,27,1844,Congedo parentale,202411,2025-03-16T18:40:56.219,,,PG,08,Congedo parentale,27
7a381120084ff7febaf451fd,1,2023,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,BZ,04,32,3088,Malattia,202301,2025-05-02T08:19:33.608,,,BZ,04,Malattia,32
98d2e693e160dc117c715d10,11,2023,162,ISTITUTO NAZIONALE DI ASTROFISICA,BS,10,18,3258,Permesso sindacale,202311,2025-09-24T11:41:54.687,,,BS,10,Permesso sindacale,18
f615d8e2c09cf4595e6d412c,5,2024,145,MINISTERO DEL TURISMO,CA,13,15,2215,ferie,202405,2025-02-13T05:48:05.042,,,CA,13,Ferie,15
e3ec6acb021e4ef3e16e89ec,4,2023,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PD,12,35,232,Congedo matrimoniale,202304,2025-09-01T02:55:19.612,,,PD,12,Congedo matrimoniale,35
1c93cdae6a7d48be74fc5881,NOV,2024,56,MINISTERO DELLA DIFESA,CZ,14,49,253,Donazione sangue,202411,2025-04-25T19:52:27.527,,,CZ,14,Donazione sangue,49
719fc182b5045b0062f95da2,3,2024,56,MINISTERO DELLA DIFESA,PD,10,44,947,Malattia,202403,2025-06-26T13:45:55.773,,,PD,10,Malattia,44
edc19020964203014ce68f3a,Giugno,2024,174,MINISTERO DELLA CULTURA,VE,sconosciuto,42,1273,Permesso legge 104,202406,2025-08-28T05:54:06.393,,,VE,14,Permesso legge 104,42
a49f05ca70b24d47d3eae65d,12,2024,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,TS,02,43,1853,Permesso sindacale,202412,2025-09-23T19:34:05.825,,,TS,02,Permesso sindacale,43
3812c2397966ab03da84c7be,2,2024,188,AGENZIA DEL DEMANIO,TN,13,40,1259,Congedo matrimoniale,202402,2025-06-15T16:48:56.661,,,TN,13,Congedo matrimoniale,40
7ab8bd8904a3a2ab2795aba8,9,2024,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CZ,04,43,441,Congedo matrimoniale,202409,2025-06-14T06:58:53.416,,,CZ,04,Congedo matrimoniale,43
1e221602a9219b22df46d3d2,3,2023,91,ISTITUTO SUPERIORE DI SANITA',TS,20,20,1662,Infortunio,202303,2025-06-18T08:37:08.660,,,TS,20,Infortunio,20
361c7907109ed10fec537419,3,2024,279,AVVOCATURA GENERALE DELLO STATO,BS,08,46,1255,Aspettativa non retribuita,202403,2025-07-26T17:44:09.866,,,BS,08,Aspettativa non retribuita,46
5e59f1170a809d6d2eb95fdc,10,2023,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BO,13,48 giorni,1861,Congedo matrimoniale,202310,2025-11-30T02:10:07.628,,,BO,13,Congedo matrimoniale,48
221e150b599692bcfbc47efe,3,2024,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,RM,05,52,3265,Ferie,202403,2025-05-27T20:31:04.739,,,RM,05,Ferie,52
23d8370dd920d078c724f912,mese 10,2023,288,MINISTERO DEGLI AFFARI ESTERI,BZ,15,27,2099,Donazione sangue,202310,02.04.2025,,,BZ,15,Donazione sangue,27
1a67f11a375699a4217aade3,10,2024,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BS,18,29,3048,DONAZIONE SANGUE,202410,2025-07-03T20:51:27.414,,,BS,18,Donazione sangue,29
f20726c201c442187d909522,4,2023,288,MINISTERO DEGLI AFFARI ESTERI,TS,16,21,2241,permesso legge 104,202304,2025-06-19T06:53:31.795,,,TS,16,Permesso legge 104,21
6d620d8775695cea1bf18f38,12,2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CT,20,41,1051,Assenza per concorso,202412,2025-12-01T01:10:18.315,,,CT,20,Assenza per concorso,41
74baa1444af1d80802ef8c0a,12,2023,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,TS,04,21,2957,congedo parentale,202312,2025-02-14T22:36:26.530,,,TS,04,Congedo parentale,21
90ed26f3a6ffba8adbd3e925,6,2023.,162,ISTITUTO NAZIONALE DI ASTROFISICA,BZ,15,27,2286,Assenza per concorso,202306,2025-02-26T20:26:31.196,,,BZ,15,Assenza per concorso,27
a3bb43e37a92e2210602b633,4,2024,279,AVVOCATURA GENERALE DELLO STATO,CZ,20,24,2647,Assenza per concorso,202404,2025-04-06T10:51:07.428,,,CZ,20,Assenza per concorso,24
1f1c8cbc27a6452359086068,9,2023,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,GE,08,21,2948,Aspettativa non retribuita,202309,2025-04-11T17:38:26.351,,,GE,08,Aspettativa non retribuita,21
