id_record,mese_competenza,codice_amministrazione,amministrazione,sigla_sindacale,descrizione_sindacale,numero_deleghe,importo_ritenuto,importo_versato,differenza,comparto,stato_flusso,note_operatore,Codice Amministrazione
3d707714-aaa2-59b2-aaf2-c63e2ac41760,2023-01,00266,CORTE DEI CONTI,INTESA FP,Intesa Funzione Pubblica,285,1516.18,1495.74,20.44,FUNZIONI CENTRALI,CONSOLIDATO,,266
8074c986-1487-6641-f080-e36507ac3cc8,2023-06,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CGS,Confederazione Generale Sindacale,413,1041.73,1029.75,11.98,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
9e3b1234-9df9-e230-011d-2c773e6a0551,2023-08,00145,MINISTERO DEL TURISMO,CISL FP,Federazione Pubblica CISL,17,19518.56,19325.46,193.1,FUNZIONI CENTRALI,CONSOLIDATO,,145
018d9d33-e93c-ca23-d139-0c128aca2f6c,2023-05,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,382,2307.57,2279.9,27.67,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
a93a7615-148d-470c-faf5-cce7455000b8,2024-09,00288,MINISTERO DEGLI AFFARI ESTERI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,736,1747.77,1743.05,4.72,FUNZIONI CENTRALI,CONSOLIDATO,,288
d0b1f3b3-d643-8ef1-2ca6-aa85ee34b1c7,2024-08,00174,MINISTERO DELLA CULTURA,FLP,Federazione Lavoratori Pubblici,301,2603.61,2568.39,35.22,FUNZIONI CENTRALI,CONSOLIDATO,,174
f4462ccd-4d4c-72a5-e564-8f5deade08c8,2023-10,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,214,105197,1047.69,4.28,FUNZIONI CENTRALI,CONSOLIDATO,,118
65df1b7e-1e33-c311-afb9-20db75b9c64c,2024-03,00174,MINISTERO DELLA CULTURA,Cgil Fp,Federazione Lavoratori Funzione Pubblica CGIL,17,6055.35,5885.73,169.62,FUNZIONI CENTRALI,CONSOLIDATO,,174
156e0ceb-3cca-d94c-ce71-14d3139dc563,2023-09,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CISL FP,Federazione Pubblica CISL,278,326518,3170.88,220.78,FUNZIONI CENTRALI,CONSOLIDATO,,118
41016c33-5d28-4a1c-9bd9-d727acbfafcf,2023-09,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,315,2571.35,2517.43,53.92,FUNZIONI CENTRALI,CONSOLIDATO,,279
67e9e74c-5b5a-79c7-31a4-8a3c717e7d6d,2024-02,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,240,2384.57,2338.53,46.04,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
027d1ebd-887b-c2dd-8f9d-5e85dc5bf53d,2024-07,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,INTESA FP,Intesa Funzione Pubblica,632,3842.76,3740.87,101.89,FUNZIONI CENTRALI,CONSOLIDATO,,258
27270774-d727-2dd0-a007-5c0cdd7619cb,2024-03,00145,MINISTERO DEL TURISMO,CISL FP,Federazione Pubblica CISL,596,2268.4,2264.46,3.94,FUNZIONI CENTRALI,CONSOLIDATO,,145
2e37173f-951c-178e-3210-e19f44c1317f,2023-01,00162,,CGS,Confederazione Generale Sindacale,233,11193.75,11056.79,136.96,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
b9084a23-0e6f-c6b0-316f-bfc7f017b769,2024-03,00091,ISTITUTO SUPERIORE DI SANITA',ANIEF,Associazione Nazionale Insegnanti e Formatori,848,6981.38,6880.25,101.13,SANITA',CONSOLIDATO,,91
21041366-ba7c-51db-aa08-fb32207686e3,2024-09,00034,MINISTERO DELLA GIUSTIZIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,404,12564.49,12281.21,283.28,FUNZIONI CENTRALI,CONSOLIDATO,,34
32d1256c-20fb-c823-c41c-d5259d61d2db,2024-03,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,ANIEF,Associazione Nazionale Insegnanti e Formatori,287,3359.27,3294.63-,64.64,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
9817506c-3c77-32a6-c4b1-999bad0021f6,2024-07,00034,MINISTERO DELLA GIUSTIZIA,USB PI,Unione Sindacale di Base,414,9290.4,9077.53,212.87,FUNZIONI CENTRALI,CONSOLIDATO,,34
fa092535-1b70-a4a6-a58e-f3693041fe00,2024-10,00056,MINISTERO DELLA DIFESA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,228,11623.6,11471.91,151.69,SICUREZZA-DIFESA,CONSOLIDATO,,56
eb1bcb4b-d54f-dbe8-c125-b0cbeeb3664e,2024-02,00056,MINISTERO DELLA DIFESA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,439,3876.95,3808.48,68.47,SICUREZZA-DIFESA,CONSOLIDATO,,56
a0a88a40-7622-3d52-545c-de7a072d9e33,2024-06,00056,MINISTERO DELLA DIFESA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,467,1741.03,1726.92,14.11,SICUREZZA-DIFESA,CONSOLIDATO,,56
43157e3b-4a23-cba3-1cfe-37a4ae426314,2023-12,00034,MINISTERO DELLA GIUSTIZIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,106,487.36,477.35,10.01,FUNZIONI CENTRALI,CONSOLIDATO,,34
e5c4c706-4a45-d9cf-16a2-ffbb134c25d8,2023-03,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,669,3285.22,3272.18,13.04,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
a0bddfc8-a1b4-208d-efe3-1ff6b44cf486,2023-07,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,UIL PA,Unione Italiana Lavoratori PA,767,7043.39,6908.82,134.57,FUNZIONI CENTRALI,CONSOLIDATO,,258
88a1e887-3c68-7a29-0885-e2d3e6d2fe7b,2024-07,00266,CORTE DEI CONTI,ANIEF,--,786,14769.03,14566.51,202.52,FUNZIONI CENTRALI,CONSOLIDATO,,266
2d12f517-d583-3a33-9f5e-d596e9824c9c,2023-02,00174,MINISTERO DELLA CULTURA,USB PI,Unione Sindacale di Base,8,17359.81,17014.24,345.57,FUNZIONI CENTRALI,CONSOLIDATO,,174
ae228b90-d7b0-0d66-3bc6-35a4c09f479e,2023-10,00188,AGENZIA DEL DEMANIO,CISL FP,Federazione Pubblica CISL,550,1387.66,1375.87,11.79,FUNZIONI CENTRALI,CONSOLIDATO,,188
eb5bd32b-005b-96b3-d1ec-5258e0619976,2024-06,ND,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,343,931.63,931.04,0.59,FUNZIONI CENTRALI,CONSOLIDATO,,127
d83a8819-1cdb-cb9b-5e64-0ec968911365,2023-03,00174,MINISTERO DELLA CULTURA,CSE,Confederazione Sindacati Europei,770,6619.15,6548.26,70.89,FUNZIONI CENTRALI,CONSOLIDATO,,174
dd66f7b8-99bc-8f9b-886f-d9b5304e47c2,2024-03,00078,AGENZIA DELLE ENTRATE,UIL PA,--,411,2946.01,2881.35,64.66,FUNZIONI CENTRALI,CONSOLIDATO,,78
b30ab829-c30b-1196-acd8-71d637050a6e,2023-08,00288,MINISTERO DEGLI AFFARI ESTERI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,633,1606.23,1599.01,7.22,FUNZIONI CENTRALI,CONSOLIDATO,,288
8355f69c-9429-ba60-fcc8-33b959991af7,2023-12,00162,ISTITUTO NAZIONALE DI ASTROFISICA,ANIEF,Associazione Nazionale Insegnanti e Formatori,771,5263.58,5222.41,41.17,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
b3654a62-7361-cce8-5097-0b1acd3dff8a,2023-02,00266,CORTE DEI CONTI,INTESA FP,Intesa Funzione Pubblica,646,4633.98,4595.5,38.48,FUNZIONI CENTRALI,CONSOLIDATO,,266
28c82df8-4ad7-9340-ba86-d391e51b2e20,2024-09,00174,MINISTERO DELLA CULTURA,CISL FP,Federazione Pubblica CISL,143,43724.48,43237.75,486.73,FUNZIONI CENTRALI,CONSOLIDATO,,174
fd39899b-2c6b-8307-1d37-4c08f42eee90,2024-11,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,USB PI,Unione Sindacale di Base,601,13905.05,13591.77,313.28,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
554f412a-d2cb-7ce2-a0bf-7a7bc694d594,2023-05,00266,CORTE DEI CONTI,UIL PA,Unione Italiana Lavoratori PA,774,1853.82,1824.68,29.14,FUNZIONI CENTRALI,CONSOLIDATO,,266
9fa44622-03d0-6be8-75c1-e7fd5d863465,2024-04,00034,MINISTERO DELLA GIUSTIZIA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,632,454342,4522.36,21.06,FUNZIONI CENTRALI,CONSOLIDATO,,34
a7b098d5-0c9f-b7c8-3d0e-d857d01895df,2023-11,00188,AGENZIA DEL DEMANIO,USB PI,Unione Sindacale di Base,210,1944.13,1916.66,27.47,FUNZIONI CENTRALI,CONSOLIDATO,,188
fd3699e1-0199-e064-a8e1-f63828dc0d8d,2024-07,00145,MINISTERO DEL TURISMO,ANIEF,Associazione Nazionale Insegnanti e Formatori,224,26772.63,26250.82,521.81,FUNZIONI CENTRALI,CONSOLIDATO,,145
da9ec30a-5891-247a-0717-459e0766d592,2024-09,00266,CORTE DEI CONTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,193,10673.42,10571.37,102.05,FUNZIONI CENTRALI,CONSOLIDATO,,266
7a56038c-1b52-7e4b-35e9-ab164e44b987,2023-05,00034,MINISTERO DELLA GIUSTIZIA,CISL FP,Federazione Pubblica CISL,506,287010,2869.99,0.11,FUNZIONI CENTRALI,CONSOLIDATO,,34
9e615e3f-ad6b-424e-d1b7-d6c72dd52e0c,2023-05,00056,MINISTERO DELLA DIFESA,INTESA FP,Intesa Funzione Pubblica,897,3525.92,3486.94,38.98,SICUREZZA-DIFESA,CONSOLIDATO,,56
f795320f-8426-7497-a6e0-612ffe3bc884,2023-11,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CISL FP,Federazione Pubblica CISL,809,252.1,247.87,4.23,FUNZIONI CENTRALI,CONSOLIDATO,,201
d629e7dd-ca43-d957-e217-49815d6966b6,2023-12,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,253,4430.1,4342.83,87.27,FUNZIONI CENTRALI,CONSOLIDATO,,201
9bcf55d2-d749-dc7f-f0df-66408c9aaaf9,2024-10,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,UIL PA,Unione Italiana Lavoratori PA,583,648.56,644.5,4.06,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
d92301fc-ecab-7d77-6bde-34b58e7f1b26,2024-12,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,Cse,Confederazione Sindacati Europei,360,23577.26,22899.22,678.04,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,127
fdf53650-23a3-64ca-875b-992b7bfe7d8d,2024-02,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,387,11130.82,10921.82,209.0,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
24705ae5-15f8-b78b-bab4-a7236eae9e7b,2023-07,00056,MINISTERO DELLA DIFESA,UIL PA,Unione Italiana Lavoratori PA,459,3728.19,3651.6,76.59,SICUREZZA-DIFESA,CONSOLIDATO,,56
a8b768d3-c6c7-6e97-286d-951bb4faa2ba,2024-07,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,Anief,Associazione Nazionale Insegnanti e Formatori,715,3570.11,3538.9,31.21,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
ec3c9477-2d40-4c28-ee0c-b93ae003ab43,2024-03,00056,MINISTERO DELLA DIFESA,CISL FP,Federazione Pubblica CISL,584,15590.67,15398.43,192.24,SICUREZZA-DIFESA,CONSOLIDATO,,56
4405bdb7-b674-da8a-2818-3fa272d7e2e3,2024-11,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CISL FP,Federazione Pubblica CISL,641,1958.67,1928.9,29.77,FUNZIONI CENTRALI,CONSOLIDATO,,118
fccf9351-6b18-7ab9-665a-d4e6316ba421,2024-09,00162,ISTITUTO NAZIONALE DI ASTROFISICA,USB PI,Unione Sindacale di Base,538,3282.56,3219.43,63.13,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
38adc821-0953-7b6c-231d-336cca0446b4,2024-12,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CISL FP,Federazione Pubblica CISL,31,11589.14,11422.11,167.03,FUNZIONI CENTRALI,CONSOLIDATO,,118
463195eb-def8-13b8-aa03-a61b0ed94408,2023-08,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,FLP,Federazione Lavoratori Pubblici,114,2668.4,2652.62,15.78,FUNZIONI CENTRALI,CONSOLIDATO,,219
71d1a0ef-872c-cffc-1b32-483cd33ed9ce,2024-06,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,353,24457.63,23769.49,688.14,FUNZIONI CENTRALI,CONSOLIDATO,,258
bd73246f-16da-f057-18a4-3202705d2b5b,2023-07,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,UIL PA,Unione Italiana Lavoratori PA,305,653779,6347.93,189.86,FUNZIONI CENTRALI,CONSOLIDATO,,118
fb64fc9d-8d1e-3656-8b00-a1b73b9a47ff,2024-05,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CISL FP,Federazione Pubblica CISL,304,791.68,790.7,0.98,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
65560605-6b6c-6c8f-4506-bba10a3b5917,2024-02,00266,CORTE DEI CONTI,FLP ,Federazione Lavoratori Pubblici,160,1517.99,1478.65,39.34,FUNZIONI CENTRALI,CONSOLIDATO,,266
0f1ff511-7cb4-36b2-d61d-dca3acbd69e5,2023-04,00162,ISTITUTO NAZIONALE DI ASTROFISICA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,541,1352.28,1329.68,22.6,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
31428dca-063a-38d5-d58a-a1d16f06bd8a,2024-10,00233,ND,USB PI,Unione Sindacale di Base,656,8716.26,8565.79,150.47,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
f42bf956-e2bf-fc9c-149c-2a669d83a7bf,2023-04,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,6,835.95,813.79,22.16,FUNZIONI CENTRALI,CONSOLIDATO,,201
dd4e4c50-750d-9c9e-7aa2-1c8b422997a3,2024-11,00188,AGENZIA DEL DEMANIO,CGS,Confederazione Generale Sindacale,79,24043.92,23791.64,252.28,FUNZIONI CENTRALI,CONSOLIDATO,,188
2cbb6189-8127-7490-074a-a89212d554a5,2023-09,00266,CORTE DEI CONTI,USB PI,Unione Sindacale di Base,326,386.71,384.05,2.66,FUNZIONI CENTRALI,CONSOLIDATO,,266
01337f6e-bfe4-aea7-247c-e3d09642abf2,2023-04,00174,MINISTERO DELLA CULTURA,INTESA FP,Intesa Funzione Pubblica,"565,0",1823.23,1792.61,30.62,FUNZIONI CENTRALI,CONSOLIDATO,,174
9a8ff1c4-410c-4313-75ce-cfc648af52d5,2024-08,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CISL FP,Federazione Pubblica CISL,647,436582,4319.71,46.11,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
96de0658-29f9-4333-3564-276ee6df219a,2024-06,00091,ISTITUTO SUPERIORE DI SANITA',ANIEF,Associazione Nazionale Insegnanti e Formatori,589,27792.28,27012.22,780.06,SANITA',CONSOLIDATO,,91
0142e57a-3f01-9251-c50f-a3f61dc49497,2023-07,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,754,2113.61,2070.04,43.57,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
b9415a38-3d39-a0f8-7b6d-6c50c6c6b0a8,2023-12,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,442,889.73,885.65,4.08,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
c1a13e08-4dd1-d494-662b-fe8e126861dc,2023-09,00078,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,369,8346.83,8098.48,248.35,FUNZIONI CENTRALI,CONSOLIDATO,,78
355802ce-bbf8-6a92-395d-64517fb3887b,2023-01,00145,MINISTERO DEL TURISMO,FLP,Federazione Lavoratori Pubblici,600,2416.18,2395.64,20.54,FUNZIONI CENTRALI,CONSOLIDATO,,145
8b1dfa9b-2cd3-ce27-7d91-b6630c4a8641,2023-10,00056,MINISTERO DELLA DIFESA,CISL FP,Federazione Pubblica CISL,517,7192.2,7026.59,165.61,SICUREZZA-DIFESA,CONSOLIDATO,,56
9419dd37-4f8e-b2fb-d2e6-1f69397e99ce,2023-05,00174,MINISTERO DELLA CULTURA,CSE,Confederazione Sindacati Europei,"449,0",5242.63,5236.17,6.46,FUNZIONI CENTRALI,CONSOLIDATO,,174
7607c651-9900-3241-2242-6d26ae84713c,2023-03,00279,AVVOCATURA GENERALE DELLO STATO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,844,5755.28,5714.44,40.84,FUNZIONI CENTRALI,CONSOLIDATO,,279
a59e13b9-4a3f-9601-f6fd-d128a3c7414b,2024-06,00091,ISTITUTO SUPERIORE DI SANITA',CISL FP,Federazione Pubblica CISL,820,8632.39,8532.08,100.31,SANITA',CONSOLIDATO,,91
3212f5f8-5c0c-10fe-3df9-58a1971a4aa4,2024-06,00174,MINISTERO DELLA CULTURA,UIL PA,Unione Italiana Lavoratori PA,734,2968.01,2964.62,3.39,FUNZIONI CENTRALI,CONSOLIDATO,,174
44140b43-45c8-a4b1-697e-bda705797aa2,2023-01,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,FLP,Federazione Lavoratori Pubblici,323,6084.43,5964.37,120.06,FUNZIONI CENTRALI,CONSOLIDATO,,258
08f40511-40a9-ba07-d65a-10206b24f5d7,2024-11,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CISL FP,Federazione Pubblica CISL,570,2037.0,2013.7,23.3,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
c43f5cc5-39d2-b7e2-d290-dc39ce40507e,2024-07,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,UIL PA,Unione Italiana Lavoratori PA,633,5855.37,5798.25,57.12,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
4dafc069-63bc-91ea-45a3-ed2243c758b9,2023-12,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,UIL PA,Unione Italiana Lavoratori PA,113,2734.65,2702.38,32.27,FUNZIONI CENTRALI,CONSOLIDATO,,247
2c720330-9cf7-f04b-d48f-1a1e753c3749,2024-02,00188,AGENZIA DEL DEMANIO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,840,2347.12,2343.2,3.92,FUNZIONI CENTRALI,CONSOLIDATO,,188
de191b2a-5fbf-45a4-06b3-2b4bd0aaa611,2023-09,00188,AGENZIA DEL DEMANIO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,295,5799.12,5682.28,116.84,FUNZIONI CENTRALI,CONSOLIDATO,,188
c57e1842-3b32-fe78-7bea-87b54f338ae9,2023-02,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,UIL PA,Unione Italiana Lavoratori PA,310,2391.75,2351.88,39.87,FUNZIONI CENTRALI,CONSOLIDATO,,258
85ef166d-e8be-1eb4-d9bb-ca994a4cb58d,2024-04,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,731,3440.76,3435.98,4.78,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
b8681476-9107-baba-372f-28ea7d1db63b,2023-06,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,ANIEF ,Associazione Nazionale Insegnanti e Formatori,699,4149.98,4058.11,91.87,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
11491183-b677-7cb5-2d62-9650612e5f25,2024-09,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,ANIEF,Associazione Nazionale Insegnanti e Formatori,720,4559.48,4541.02,18.46,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
363fda1d-a3b7-877a-01e9-11d8508a92e5,2024-04,00288,MINISTERO DEGLI AFFARI ESTERI,UIL PA,Unione Italiana Lavoratori PA,423,5032.54,4945.0,87.54,FUNZIONI CENTRALI,CONSOLIDATO,,288
ea7922bc-7f05-7e79-628c-953be645f7c3,2024-04,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,430,15349.18,15329.2,19.98,FUNZIONI CENTRALI,CONSOLIDATO,,279
202e76fc-3e38-715f-97b9-e91609d222a2,2023-03,00266,CORTE DEI CONTI,FLP,Federazione Lavoratori Pubblici,1,1264.97,1249.67,15.3,FUNZIONI CENTRALI,CONSOLIDATO,,266
e3ac12f3-bd64-fc77-18c1-b21771d72f29,2024-10,00279,AVVOCATURA GENERALE DELLO STATO,CISL FP,Federazione Pubblica CISL,329,11275.08,11162.13,112.95,FUNZIONI CENTRALI,CONSOLIDATO,,279
da237b7f-18b8-aa0c-bd81-c182885e42a1,2023-01,00188,AGENZIA DEL DEMANIO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,60,5084.83,4993.41,91.42,FUNZIONI CENTRALI,CONSOLIDATO,,188
28f194d9-e634-4eea-2cac-c147fd97d268,2024-01,00078,ND,UIL PA,Unione Italiana Lavoratori PA,724,2479.53,2463.97,15.56,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,78
dd8df3fa-3af9-3250-8f14-361a2a4897c1,2024-04,00174,MINISTERO DELLA CULTURA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,644,15251.04,15183.75,67.29,FUNZIONI CENTRALI,CONSOLIDATO,,174
955a32b3-f1c6-559d-6a1d-d66559412f31,2024-12,00188,AGENZIA DEL DEMANIO,FLP,Federazione Lavoratori Pubblici,464,5193.23,5080.09,113.14,FUNZIONI CENTRALI,CONSOLIDATO,,188
8ead59e5-826f-62ea-53af-87d3a6ba84ec,2024-10,00288,--,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,611,724.15,720.43,3.72,FUNZIONI CENTRALI,CONSOLIDATO,,288
c3191bf8-f29c-d450-16da-144054a9e42d,2024-05,00266,CORTE DEI CONTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,405,2612.24,2559.17,53.07,FUNZIONI CENTRALI,CONSOLIDATO,,266
bfabf226-b9b2-e75b-2924-720f7c9ffc55,2024-09,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,INTESA FP,,507,427.75,424.09,3.66,FUNZIONI CENTRALI,CONSOLIDATO,,247
126370aa-e3d6-8e12-cc25-f7e33f0a2fd8,2024-06,00056,MINISTERO DELLA DIFESA,INTESA FP,Intesa Funzione Pubblica,86,18704.28,18626.18,78.1,SICUREZZA-DIFESA,CONSOLIDATO,,56
8302edd6-1452-ff01-7430-676d5a91bde1,2024-05,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,USB PI,,63,5220.42,5216.86,3.56,FUNZIONI CENTRALI,CONSOLIDATO,,127
480a9177-0dba-a121-307d-03de673a805a,2024-09,00288,MINISTERO DEGLI AFFARI ESTERI,uil pa,Unione Italiana Lavoratori PA,682,3274.59,3232.48,42.11,FUNZIONI CENTRALI,CONSOLIDATO,,288
f32088c0-21f5-8f2c-07b2-768d49866cdd,2024-08,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,614,3867.89,3762.8,105.09,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
5ce9e5ff-34c1-202a-ad75-10bf143807ef,2023-11,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,UIL PA,Unione Italiana Lavoratori PA,136,2388.8,2375.23,13.57,FUNZIONI CENTRALI,CONSOLIDATO,,201
35067134-3fe2-a651-5692-81e7201f0b91,2024-12,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,USB PI,Unione Sindacale di Base,852,7984.56,7924.95,59.61,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
793172e4-9153-5aa1-6d65-a8211d0ddd0c,2024-06,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,UIL PA,Unione Italiana Lavoratori PA,344,355383,3518.11,35.72,,CONSOLIDATO,,127
de711491-2ec7-69fa-82b9-b20d7dd7a708,2023-06,,MINISTERO DELLA CULTURA,UIL PA,Unione Italiana Lavoratori PA,272,2154.45,2135.17,19.28,FUNZIONI CENTRALI,CONSOLIDATO,,174
5a0b2dc7-5e4a-745b-a938-f3b8dc83914e,2024-01,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,UIL PA,Unione Italiana Lavoratori PA,78,3577.87,3563.36,14.51,FUNZIONI CENTRALI,CONSOLIDATO,,247
bc3bf03b-c4ff-3f5b-fe13-21162aa4b1d0,2024-05,00034,MINISTERO DELLA GIUSTIZIA,USB PI,Unione Sindacale di Base,773,263023,2612.19-,18.04,FUNZIONI CENTRALI,CONSOLIDATO,,34
4c15b1e6-40ef-cdb7-a678-8ca9cc3bf81c,2024-07,00258,--,Cgs,Confederazione Generale Sindacale,192,6752.5,6750.28,2.22,FUNZIONI CENTRALI,CONSOLIDATO,,258
a4941dd9-ee49-600d-7d5a-c98e73911cd1,2023-05,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CSE,Confederazione Sindacati Europei,856,5796.63,5788.93,7.7,FUNZIONI CENTRALI,CONSOLIDATO,,258
5bca94d2-04af-52b8-836b-8c33e93077fa,2024-02,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,ANIEF,Associazione Nazionale Insegnanti e Formatori,55,226.65,222.92,3.73,FUNZIONI CENTRALI,CONSOLIDATO,,247
a8e3e98f-81d1-f2b4-6a2b-4d62b92e3982,2023-04,00279,AVVOCATURA GENERALE DELLO STATO,CISL FP,Federazione Pubblica CISL,121,4086.54,3974.2,112.34,FUNZIONI CENTRALI,CONSOLIDATO,,279
bd37fc8e-4ebe-7311-7a15-98e55a2a69f2,2024-10,00078,AGENZIA DELLE ENTRATE,CISL FP,Federazione Pubblica CISL,182,2482.7,2453.72,28.98,FUNZIONI CENTRALI,CONSOLIDATO,,78
5fe64cda-fee5-4525-ce97-d26fde4bec1c,2023-06,00091,ISTITUTO SUPERIORE DI SANITA',CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,111,1719.37,1671.45,47.92,SANITA',CONSOLIDATO,,91
