_id,periodo,cod_comparto,comparto,cod_regione_origine,regione_origine,cod_regione_destinazione,regione_destinazione,trasferimenti_in,trasferimenti_out,saldo,tipologia,data_aggiornamento,note,fonte,Cod Comparto,trasferimenti in
961bc00a76438dc9d1cc07d6,202304,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,15,CAMPANIA,2,9,-7,Distacco,2025-09-20,,,6,2
01fdde5740857ad0a8ae82f4,202305,5,SICUREZZA-DIFESA,12,LAZIO,05,,16,9,7,Distacco,2025-04-10,,,5,16
0034ea5d9a110df437f43d86,202403,4,SANITA',06,FRIULI-VENEZIA GIULIA,08,EMILIA-ROMAGNA,8,15,-36,Assegnazione temporanea,2025-08-14,,,4,8
4cec0aa2531af2f684ebcb31,202304,2,FUNZIONI LOCALI,07,LIGURIA,17,BASILICATA,8,8,0,Assegnazione temporanea,2025-07-08,,,2,8
f13b8a3c5706df662fd058eb,202309,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,17,BASILICATA,11,7,4,Comando,2024-10-21,,,6,11
fd06f12aa507bc69c2e10194,202311,4,SANITA',16,PUGLIA,16,PUGLIA,6,8,-2,Distacco,2024-12-22,,,4,6
0a68a8726ce71d48f427817b,202301,5,SICUREZZA-DIFESA,10,UMBRIA,,PIEMONTE,5,9,-4,Comando,2025-07-15,,,5,5
a1d796b1c4541578993a1d0e,202307,1,FUNZIONI CENTRALI,12,LAZIO,08,EMILIA-ROMAGNA,8,10,-2,Trasferimento d'ufficio,2024-11-20,,,1,8
98e9035e6354d3d3668113a1,202310,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,01,PIEMONTE,10,UMBRIA,5,9,-4,Passaggio diretto,2025-07-26,,,6,5
4aef8304731bf35bafb78cf0,202404,2,FUNZIONI LOCALI,09,TOSCANA,NULL,PUGLIA,7,9,-2,Mobilita' volontaria,2025-07-05,,,2,7
acd631e7f4da7960f86c06c3,202403,1,FUNZIONI CENTRALI,16,PUGLIA,11,MARCHE,10,5,5,Comando,2025-04-27,,,1,10
c100fc17de40fba10ca5af62,202408,4,SANITA',05,VENETO,20,SARDEGNA,5,7,-2,Comando,2025-05-30,,,4,5
b4cf08084812b6b8a34ac73d,202304,5,SICUREZZA-DIFESA,14,MOLISE,14,MOLISE,10,4,6,Assegnazione temporanea,2024-09-19,,,5,10
367b070958f8ea673e86ebdf,202401,,ISTRUZIONE E RICERCA,05,VENETO,05,VENETO,7,7,0,Mobilita' volontaria,2025-01-20,,,3,7
1fef01040cd29ea5abf5a0ba,202308,2,FUNZIONI LOCALI,05,VENETO,09,TOSCANA,7,10,-3,Mobilita' volontaria,28/07/2025,,,2,7
8730816d2a2974c27b7f6771,202402,2,FUNZIONI LOCALI,19,SICILIA,20,SARDEGNA,7,4,3,Distacco,2025-09-17,,,2,7
81171db9ff4f483ab9d324dc,202411,4,SANITA',13,ABRUZZO,03,LOMBARDIA,7,6,1,Passaggio diretto,2025-06-25,,,4,7
861bbbe767a5ef23e8cf4546,202305,4,SANITA',10,UMBRIA,13,ABRUZZO,11,7,-37,Assegnazione temporanea,2024-10-09,,,4,11
01e56064479224c7fb6dbbc8,202402,2,FUNZIONI LOCALI,17,BASILICATA,10,UMBRIA,11,9,2,Assegnazione temporanea,2025-10-03,,,2,11
c0468063ff54b190470d22fa,202409,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,16,PUGLIA,17,13,4,Passaggio diretto,2025-06-20,,,6,17
c2f78b3e694e6e5029240772,202404,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,15,CAMPANIA,9,10,-1,Trasferimento d'ufficio,2024-10-21,,,6,9
90684cfdd7fac1543e447952,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,19,SICILIA,20,SARDEGNA,11,5,6,Assegnazione temporanea,2024-10-20,,,6,11
7e7d4779a82cfe12b8d73b35,202409,5,SICUREZZA-DIFESA,09,TOSCANA,11,MARCHE,7,4,3,Distacco,2025-09-29,,,5,7
c31b67d0a8014d71bbb688dc,202407,3,ISTRUZIONE E RICERCA,12,LAZIO,12,LAZIO,8,8,0,Trasferimento d'ufficio,2025-06-02,,,3,8
0a1a1022d4a229b701b630ad,202301,2,FUNZIONI LOCALI,12,LAZIO,07,LIGURIA,7,7,0,Assegnazione temporanea,2025-07-07,,,2,7
8f0fd9e2031ef9b9006c1f00,202309,2,FUNZIONI LOCALI,10,UMBRIA,18,CALABRIA,2,6,-4,Trasferimento d'ufficio,2024-09-03,,,2,2
fe02bea24dd74d9a4842a727,2024-08,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,14,MOLISE,9,7,2,Passaggio diretto,2024-12-05,,,1,9
00478e149fec8fdb6e29f1f4,202409,NULL,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,11,MARCHE,"12,0",9,3,Comando,2024-11-09,,,6,12
335cc642e81782b02323828a,202406,1,,01,PIEMONTE,11,MARCHE,19,4,15,Comando,2024-09-14,,,1,19
53a84354b3ee13bd95523f8c,202304,3,ISTRUZIONE E RICERCA,15,CAMPANIA,01,PIEMONTE,8,9,-1,Passaggio diretto,2025-07-14,,,3,8
24b3e11b5f9ef0d9d25a4ea8,202406,3,ISTRUZIONE E RICERCA,08,EMILIA-ROMAGNA,05,VENETO,9,11,-2,Comando,14/12/2024,,,3,9
2f411e9dad253eccd09e54e4,202402,1,FUNZIONI CENTRALI,15,CAMPANIA,19,SICILIA,8,8,0,Mobilita' volontaria,07/05/2025,,,1,8
101c47f56d32d77d27879555,202402,2,FUNZIONI LOCALI,06,FRIULI-VENEZIA GIULIA,10,UMBRIA,4,8,-4,Comando,2024-10-08,,,2,4
1e9f3b76d61e200e0bb8a4e8,202301,1,FUNZIONI CENTRALI,13,ABRUZZO,09,TOSCANA,13,12,1,Assegnazione temporanea,2024-10-27,,,1,13
91c7144fbf7891bb5c224bc8,202305,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,15,CAMPANIA,12,10,2,Assegnazione temporanea,2025-09-05,,,2,12
623953bce6651758aa2bc761,202407,6,-,08,EMILIA-ROMAGNA,18,CALABRIA,14,6,8,Comando,18/05/2025,,,6,14
9ecef775ee883be014becbbe,202308,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,2,VALLE D'AOSTA,11,MARCHE,12,5,7,Distacco,2025-08-18,,,6,12
f1e32e41b05e890cea260bd6,202403,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,18,CALABRIA,9,4,5,Trasferimento d'ufficio,2024-12-09,,,6,9
002705542ec2a5b62abc572a,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,01,PIEMONTE,08,EMILIA-ROMAGNA,3,8,-5,Passaggio diretto,2025-09-09,,,6,3
fbfbed05ec9ee3662d680667,202310,5,SICUREZZA-DIFESA,15,CAMPANIA,19,SICILIA,17,6,11,Mobilita' volontaria,2025-02-15,,,5,17
cac0e75b0a6f9be8d15e594a,202303,4,SANITA',02,VALLE D'AOSTA,17,BASILICATA,"5,0",15,30,Mobilita' volontaria,2025-04-15,,,4,5
796baf3e5ecee6ee692e82fa,202406,2,FUNZIONI LOCALI,01,PIEMONTE,03,LOMBARDIA,12,13,-1,Passaggio diretto,2024-10-20,,,2,12
66bf6879fd31823f6dad9bf5,202307,4,SANITA',17,BASILICATA,04,TRENTINO-ALTO ADIGE,11,11,0,Passaggio diretto,2025-04-22,,,4,11
9678a16d0e2eaaa81ec8f6bf,202305,4,SANITA',02,VALLE D'AOSTA,02,VALLE D'AOSTA,12,13,-1,Comando,2025-02-10,,,4,12
f959e453ce0c69663a82853e,202407,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,18,CALABRIA,12,LAZIO,7,11,-4,Distacco,2025-09-14,,,6,7
81a762dd288d8e87be4eecb8,202402,4,SANITA',14,MOLISE,07,LIGURIA,9,16,-29,Mobilita' volontaria,20/08/2025,,,4,9
7499485a9c7c3a1189b10019,202306,2,FUNZIONI LOCALI,15,CAMPANIA,13,ABRUZZO,12,12,0,Assegnazione temporanea,2025-05-08,,,2,12
f6fb8b399ce1118eb2eeba16,202405,5,SICUREZZA-DIFESA,08,EMILIA-ROMAGNA,04,TRENTINO-ALTO ADIGE,"8,0",3,5,Mobilita' volontaria,2025-08-21,,,5,8
4f27a7922f907073dabac2e6,202305,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,10,UMBRIA,7,7,0,Assegnazione temporanea,2025-03-05,,,1,7
6f58e02c17d3e65e11df95fc,202401,1,FUNZIONI CENTRALI,03,LOMBARDIA,19,SICILIA,10,12,-2,Distacco,2025-04-18,,,1,10
e7ff876ba3b6e8f9ce06da34,202404,3,ISTRUZIONE E RICERCA,03,LOMBARDIA,01,PIEMONTE,11,5,6,Mobilita' volontaria,2025-03-11,,,3,11
28799e9dbba8332b966e58aa,202411,3,ISTRUZIONE E RICERCA,01,PIEMONTE,03,LOMBARDIA,12,7,5,Mobilita' volontaria,2025-05-03,,,3,12
5dea519dccb5cd28aeb29c54,202310,1,FUNZIONI CENTRALI,15,CAMPANIA,19,SICILIA,10,4,6,Distacco,2025-02-18,,,1,10
0d9a3e2ece2a6ad8a427e25e,202311,2,FUNZIONI LOCALI,17,BASILICATA,09,TOSCANA,8,7,1,Mobilita' volontaria,2025-02-23,,,2,8
9556ce6e95632b1a393dfbd9,202306,4,SANITA',02,VALLE D'AOSTA,07,LIGURIA,12,9,3,Assegnazione temporanea,2025-01-02,,,4,12
27aed987b96d21acb9747e67,202404,2,FUNZIONI LOCALI,09,TOSCANA,11,MARCHE,10,3,7,Comando,2025-09-10,,,2,10
753a321a7172c8058151102b,202302,4,SANITA',19,SICILIA,NULL,,9,14,-36,Passaggio diretto,2024-11-27,,,4,9
5eef76e84ea682dea287e408,202305,5,SICUREZZA-DIFESA,14,MOLISE,07,LIGURIA,7,7,0,Trasferimento d'ufficio,2024-12-17,in verifica,,5,7
daf39a1001a4cb942c1f6dcc,202303,3,ISTRUZIONE E RICERCA,13,ABRUZZO,12,LAZIO,14,3,11,Mobilita' volontaria,17/04/2025,,,3,14
633cbb3c617f3073962e8a8d,202412,,FUNZIONI CENTRALI,2,VALLE D'AOSTA,17,BASILICATA,8,9,-1,Mobilita' volontaria,2025-08-21,,flusso SICO,1,8
10fa0b95f1ecf57585aa38c0,202309,5,SICUREZZA-DIFESA,14,MOLISE,19,SICILIA,4,4,0,Comando,2025-03-07,,,5,4
8546c31f08fb57baf989a015,202404,1,FUNZIONI CENTRALI,04,TRENTINO-ALTO ADIGE,09,TOSCANA,2,5,-3,Comando,2025-05-30,,,1,2
e943f7147f77cbb8bdb3fc7a,202404,4,SANITA',15,CAMPANIA,02,VALLE D'AOSTA,16,10,6,Trasferimento d'ufficio,2025-07-20,,,4,16
2caf7e3d5048e0883fb93bc9,202304,2,FUNZIONI LOCALI,14,MOLISE,08,EMILIA-ROMAGNA,7,7,0,Mobilita' volontaria,24/04/2025,,,2,7
672811668993f52a31028bbb,202402,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,19,SICILIA,12,14,-2,Mobilita' volontaria,11/10/2024,,,6,12
8eff17ad4b14902a4542ff6a,202305,3,ISTRUZIONE E RICERCA,15,CAMPANIA,09,TOSCANA,"8,0",8,0,Distacco,2025-04-02,,,3,8
d53596500fc3e21370e6e966,202302,3,ISTRUZIONE E RICERCA,09,TOSCANA,20,SARDEGNA,8,7,1,Mobilita' volontaria,2025-01-16,,,3,8
fb5950917984ec5370af2750,202305,1,FUNZIONI CENTRALI,18,CALABRIA,12,LAZIO,5,8,-3,Assegnazione temporanea,2025-01-25,,,1,5
457788c31b8be09d007642d4,202311,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,19,SICILIA,10,13,-3,Mobilita' volontaria,2025-07-05,,,6,10
f9e7256cd481317a17831fed,202304,3,ISTRUZIONE E RICERCA,18,CALABRIA,18,CALABRIA,10,7,3,Assegnazione temporanea,2025-06-20,,,3,10
5b53c37a6671b0f92515d339,202408,2,-,03,LOMBARDIA,02,VALLE D'AOSTA,8,7,1,Assegnazione temporanea,2024-10-27,,,2,8
1edee57bb6ef2be94d98f914,202407,3,ISTRUZIONE E RICERCA,09,TOSCANA,09,TOSCANA,9,4,5,Trasferimento d'ufficio,2025-09-16,,,3,9
923cf8cec4e27b59567ff8f2,202409,5,SICUREZZA-DIFESA,19,SICILIA,07,LIGURIA,7,14,-7,Distacco,2025-09-28,,,5,7
f4ad6b35f4c664184165942b,202412,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,09,TOSCANA,13,ABRUZZO,12,7,5,Trasferimento d'ufficio,2024-12-19,,,6,12
075bb9358839ca86d9203115,202411,3,ISTRUZIONE E RICERCA,02,VALLE D'AOSTA,12,LAZIO,13,9,4,Trasferimento d'ufficio,2025-07-18,,,3,13
007a23106d591cab19986274,202307,4,SANITA',11,MARCHE,09,TOSCANA,16,10,6,Comando,2025-09-30,,,4,16
0e52496e5fb8e5c31f2e2e96,202304,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,06,FRIULI-VENEZIA GIULIA,8,2,6,Distacco,2024-12-07,,,6,8
a1cf05462095a3bfb1ff2383,202303,2,FUNZIONI LOCALI,08,EMILIA-ROMAGNA,11,MARCHE,9,7,2,Passaggio diretto,2025-01-07,,,2,9
600e78628e7d56b9d22c13aa,202403,3,ISTRUZIONE E RICERCA,17,BASILICATA,16,PUGLIA,8,7,1,Passaggio diretto,2025-09-12,,,3,8
5f5652d03a420ed5cf1e32f2,202412,2,FUNZIONI LOCALI,08,EMILIA-ROMAGNA,07,LIGURIA,9,10,-1,Assegnazione temporanea,2024-09-23,,,2,9
b8568ef4e4cab0a3c54d4e24,202303,2,FUNZIONI LOCALI,15,CAMPANIA,02,VALLE D'AOSTA,10,6,4,Passaggio diretto,2025-01-27,,,2,10
158411b81bd964ba28bbfdc4,202409,2,FUNZIONI LOCALI,17,BASILICATA,12,LAZIO,5,8,-3,Assegnazione temporanea,2025-01-23,,,2,5
71c0d5d5ff1fe499a0616610,202302,3,ISTRUZIONE E RICERCA,19,SICILIA,03,LOMBARDIA,6,9,-3,Comando,02/05/2025,in verifica,,3,6
c6e54b098efb5071cdcf17b2,202408,3,ISTRUZIONE E RICERCA,08,EMILIA-ROMAGNA,19,SICILIA,6,7,-1,Assegnazione temporanea,2024-10-18,,,3,6
0d00741a2c846bec001b67c4,202306,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,04,TRENTINO-ALTO ADIGE,20,SARDEGNA,7,6,1,Passaggio diretto,2024-10-30,,,6,7
7943a33354a551ae750b2c5e,202312,4,SANITA',15,CAMPANIA,14,MOLISE,7,3,4,Assegnazione temporanea,2025-01-23,,,4,7
c8e33d11feafdac71aca874e,202408,2,FUNZIONI LOCALI,08,EMILIA-ROMAGNA,16,PUGLIA,8,10,-2,Trasferimento d'ufficio,2025-04-14,,,2,8
ffc957a9e5ce4ac2572bc77e,202412,1,FUNZIONI CENTRALI,02,VALLE D'AOSTA,04,TRENTINO-ALTO ADIGE,3,10,-7,Assegnazione temporanea,2025-06-21,,,1,3
6937eebaf8af481ec2ab84e8,2023-08,1,FUNZIONI CENTRALI,01,PIEMONTE,15,CAMPANIA,9,6,3,Trasferimento d'ufficio,2025-03-18,,,1,9
2a768fce14b25cf3b91abb0e,202408,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,06,FRIULI-VENEZIA GIULIA,12,7,5,Passaggio diretto,2024-10-13,,,6,12
05ae70da28976e045f314b7b,202412,3,ISTRUZIONE E RICERCA,10,UMBRIA,14,MOLISE,"8,0",6,2,Comando,2024-11-06,in verifica,,3,8
3e047dc235dc440105354e59,202410,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,20,SARDEGNA,12,LAZIO,5,6,-1,Mobilita' volontaria,2025-08-14,,,6,5
7aa5f24fa64b7526418c8cda,202403,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,02,VALLE D'AOSTA,12,1,11,Distacco,2025-06-25,,,6,12
e045aebfe8959a07f763c5b6,202308,2,FUNZIONI LOCALI,13,ABRUZZO,08,EMILIA-ROMAGNA,9,6,3,Trasferimento d'ufficio,2025-01-02,,,2,9
fa36543494c3d8e7a4d48b6b,202407,3,ISTRUZIONE E RICERCA,10,UMBRIA,15,CAMPANIA,7,3,4,Passaggio diretto,2025-09-17,,,3,7
7c0089af35732c68b27ca744,202303,4,SANITA',16,PUGLIA,11,MARCHE,8,9,-1,Comando,2024-11-29,,,4,8
d60bb13bf549fd0e0c3d0446,202311,2,FUNZIONI LOCALI,18,CALABRIA,07,LIGURIA,10,9,1,Trasferimento d'ufficio,2025-03-17,,,2,10
1afc9daf933fb8cd9e5aeba6,202409,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,07,LIGURIA,7,9,-2,Comando,10/06/2025,,,1,7
6fd48061d9b830b3521dc220,202406,5,SICUREZZA-DIFESA,10,UMBRIA,NULL,CAMPANIA,11,6,5,Assegnazione temporanea,2024-09-10,,,5,11
0ec773ca8f373f91e08d0c43,202404,4,SANITA',13,ABRUZZO,14,MOLISE,7,10,-3,Passaggio diretto,2025-06-06,,,4,7
f36da1ca3d467e185adaa94f,202405,2,FUNZIONI LOCALI,1,PIEMONTE,20,SARDEGNA,15,9,6,Distacco,2025-07-08,,,2,15
8d83a68d1fa54dd605c5a507,202309,1,FUNZIONI CENTRALI,20,SARDEGNA,07,LIGURIA,6,7,-1,Distacco,2025-02-15,,,1,6
6e165c16cfac51cf7a91383e,202304,1,FUNZIONI CENTRALI,07,LIGURIA,14,MOLISE,5,7,-2,Comando,2024-12-07,,,1,5
c228266dfd42919b211a0aaa,202301,3,ISTRUZIONE E RICERCA,16,PUGLIA,07,LIGURIA,11,7,4,Assegnazione temporanea,2025-10-01,,,3,11
df6b283575e78fddc203bd35,202311,3,ISTRUZIONE E RICERCA,03,LOMBARDIA,03,LOMBARDIA,5,2,3,Mobilita' volontaria,2025-01-27,,,3,5
02e0f5011215079f0b3072f1,202310,4,SANITA',20,SARDEGNA,04,TRENTINO-ALTO ADIGE,8,7,1,Passaggio diretto,2024-09-02,,,4,8
7cf4b86d084d65968cdd4307,202303,1,FUNZIONI CENTRALI,19,SICILIA,13,ABRUZZO,7,2,5,Mobilita' volontaria,2025-04-05,,,1,7
522e4d49a0da3a1f292e09a4,202412,3,ISTRUZIONE E RICERCA,16,PUGLIA,09,TOSCANA,6,8,-2,Comando,2025-01-26,,,3,6
cf64bc7948fb36da05ad28d6,202308,2,FUNZIONI LOCALI,01,PIEMONTE,02,VALLE D'AOSTA,6,11,-5,Distacco,2024-11-24,,,2,6
e30cdbbd0060089f03fcc593,202405,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,04,TRENTINO-ALTO ADIGE,12,6,6,Distacco,2025-09-02,in verifica,,6,12
f1685fd90d0996b19890e5e5,202404,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,05,VENETO,15,CAMPANIA,10,7,3,Passaggio diretto,2025-01-14,,,6,10
aac19041879922b4e4c2c52b,202403,3,ISTRUZIONE E RICERCA,13,ABRUZZO,17,BASILICATA,15,5,10,Mobilita' volontaria,17/12/2024,,,3,15
3b1a8961bb95dd10fc7645bf,202310,5,SICUREZZA-DIFESA,14,MOLISE,19,SICILIA,6,5,1,Trasferimento d'ufficio,2024-09-15,,,5,6
c0179b6fdf9352de1394436a,202406,5,SICUREZZA-DIFESA,15,CAMPANIA,02,VALLE D'AOSTA,10,6,4,Mobilita' volontaria,15/09/2024,,,5,10
51f763b24fee859d718e2da8,202403,5,SICUREZZA-DIFESA,16,PUGLIA,12,LAZIO,7,7,0,Passaggio diretto,2025-06-30,,,5,7
fe893e04f8dc1a0c7873765d,202409,3,ISTRUZIONE E RICERCA,13,ABRUZZO,07,,8,1,7,Mobilita' volontaria,2025-04-07,,,3,8
e1c74e5f17987b7bf5a0626b,202307,2,FUNZIONI LOCALI,14,MOLISE,05,VENETO,8,15,-7,Passaggio diretto,2025-05-31,,,2,8
49b38a30e0e081128284ac7c,202304,2,FUNZIONI LOCALI,20,SARDEGNA,17,BASILICATA,7,7,0,Comando,2025-06-21,,,2,7
0a8d77249a4c02fac07e1ed1,202402,1,FUNZIONI CENTRALI,10,UMBRIA,06,FRIULI-VENEZIA GIULIA,4,9,-5,Distacco,2025-03-30,,,1,4
d534a777bc41e7670ff7518d,202411,2,FUNZIONI LOCALI,11,MARCHE,10,UMBRIA,8,5,3,Comando,2025-01-27,,,2,8
b6802c6becb208eb6122e971,202402,5,SICUREZZA-DIFESA,05,VENETO,14,MOLISE,7,7,0,Assegnazione temporanea,2025-03-26,,,5,7
46df876f96bcf8ff6208654f,202308,1,FUNZIONI CENTRALI,03,LOMBARDIA,19,SICILIA,18,9,9,Comando,2025-06-16,,,1,18
4b074c2149b52a60359fa8a9,202301,4,SANITA',07,LIGURIA,16,PUGLIA,12,14,-2,Distacco,2025-09-11,,,4,12
2c184dcf0f7f1018573e6bd3,202406,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,09,TOSCANA,12,10,2,Trasferimento d'ufficio,2025-08-06,,,1,12
694798c69ab0a9bd84bcc257,202403,4,SANITA',09,TOSCANA,12,LAZIO,12,6,7,Assegnazione temporanea,2025-08-15,,,4,12
aea1bd2ad1d8ae628b4cd317,202411,3,ISTRUZIONE E RICERCA,07,LIGURIA,10,UMBRIA,12,8,4,Passaggio diretto,2024-12-29,,,3,12
05d8eb83b04dda44be5e54f2,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,09,TOSCANA,16,PUGLIA,9,7,2,Distacco,2025-01-13,in verifica,,6,9
10e2d9cde2152d828134bfa9,202408,1,FUNZIONI CENTRALI,13,ABRUZZO,12,LAZIO,13,3,10,Distacco,2025-08-17,,,1,13
f7f4dafc7a7854ceb59130d5,2023-05,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,18,CALABRIA,13,ABRUZZO,1,3,-2,Assegnazione temporanea,2024-09-12,,,6,1
13422d82711213f7da066417,202405,2,FUNZIONI LOCALI,17,BASILICATA,07,LIGURIA,"14,0",6,8,Distacco,2024-09-26,,,2,14
70fdd872bd8f24d68b79a99b,202410,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,12,LAZIO,13,11,2,Passaggio diretto,2025-09-11,,,2,13
7239ed7ee70fc76e06dafd39,202305,3,ISTRUZIONE E RICERCA,03,LOMBARDIA,-,LIGURIA,11,8,3,Assegnazione temporanea,2024-12-18,,,3,11
cb3936e9606a8357c5aa1ddc,202410,5,SICUREZZA-DIFESA,11,MARCHE,17,BASILICATA,8,10,-2,Trasferimento d'ufficio,2025-04-22,,,5,8
62fdac8fab08c4f0f4666c89,202411,4,SANITA',16,PUGLIA,06,FRIULI-VENEZIA GIULIA,12,5,4,Assegnazione temporanea,2025-04-02,,,4,12
730468d3e0ccd2354a6c11bd,202301,2,FUNZIONI LOCALI,07,LIGURIA,04,TRENTINO-ALTO ADIGE,13,3,10,Assegnazione temporanea,2024-09-22,,,2,13
059693f0a1da2a6432185475,202308,2,FUNZIONI LOCALI,17,BASILICATA,10,UMBRIA,7,5,2,Mobilita' volontaria,2025-01-10,in verifica,,2,7
6f75f12585c968dd44517bdf,202402,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,15,CAMPANIA,09,TOSCANA,10,6,4,Trasferimento d'ufficio,2024-12-05,,,6,10
20d3720513c3255ac618b4a6,202309,3,ISTRUZIONE E RICERCA,20,SARDEGNA,02,VALLE D'AOSTA,"16,0",5,11,Trasferimento d'ufficio,2025-06-17,in verifica,,3,16
fa8fd240e7d52b3a7b1df3f4,202301,3,ISTRUZIONE E RICERCA,01,PIEMONTE,06,FRIULI-VENEZIA GIULIA,"13,0",8,5,Mobilita' volontaria,2025-04-12,,,3,13
9406238af32a69e6efa2cf85,202404,5,SICUREZZA-DIFESA,10,UMBRIA,11,MARCHE,7,9,-2,Trasferimento d'ufficio,2024-12-06,,,5,7
2897eea29ba2dbcfe9c3a07a,202408,2,FUNZIONI LOCALI,19,SICILIA,08,EMILIA-ROMAGNA,6,6,0,Distacco,2024-12-15,,,2,6
2024f666d3df8795b7365709,202306,1,FUNZIONI CENTRALI,20,SARDEGNA,04,TRENTINO-ALTO ADIGE,9,9,0,Assegnazione temporanea,2024-11-12,,,1,9
617bb2fa2ccdc01a7c4d7cc1,202308,1,FUNZIONI CENTRALI,7,LIGURIA,15,NULL,10,7,3,Trasferimento d'ufficio,2025-08-03,,,1,10
6c164ef073affe4042ee9acb,202311,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,03,LOMBARDIA,14,7,7,Assegnazione temporanea,2024-11-26,,,2,14
cb0023a1f7b4eca8b5048f05,202407,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,11,MARCHE,04,TRENTINO-ALTO ADIGE,8,9,-1,Assegnazione temporanea,2025-09-25,,,6,8
3f21b77d8e5ae0c478655b0c,202409,2,FUNZIONI LOCALI,09,TOSCANA,16,PUGLIA,8,9,-1,Passaggio diretto,2024-11-23,,,2,8
af74ecd76f96c968a63a1a5d,202412,4,SANITA',15,CAMPANIA,09,TOSCANA,7,7,0,Distacco,2025-08-06,,,4,7
c1753062bc26b0034818dbd3,202309,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,06,FRIULI-VENEZIA GIULIA,9,4,5,Trasferimento d'ufficio,2025-02-27,,,2,9
516c16af6790a4cf479692ac,202407,5,SICUREZZA-DIFESA,09,TOSCANA,20,SARDEGNA,5,6,-1,Mobilita' volontaria,2025-08-03,,,5,5
cd6271c7480050514bb9119b,202303,4,SANITA',18,CALABRIA,09,TOSCANA,6,9,-3,Mobilita' volontaria,2024-12-19,,,4,6
1915daa474b163accb2b58ad,202305,1,FUNZIONI CENTRALI,05,VENETO,11,MARCHE,7,10,-3,Passaggio diretto,2025-05-19,,,1,7
db81db5c1ac1e2f2558b5863,202401,1,FUNZIONI CENTRALI,11,MARCHE,02,VALLE D'AOSTA,6,4,2,Passaggio diretto,2025-09-28,,,1,6
4f66b0de7dd35ee573c7bd22,202304,4,SANITA',02,VALLE D'AOSTA,03,LOMBARDIA,16,9,7,Comando,15/03/2025,,,4,16
7023eaac5333cde7374814e2,2024-04,3,ISTRUZIONE E RICERCA,10,UMBRIA,07,LIGURIA,6,8,-2,Distacco,2024-11-14,,,3,6
753a8d1492cf568dfe1fa5fe,202401,4,SANITA',13,ABRUZZO,-,LIGURIA,11,8,3,Mobilita' volontaria,2025-06-26,,,4,11
ab7f49b82bb5b46bf326f4f1,202409,2,FUNZIONI LOCALI,20,SARDEGNA,17,BASILICATA,2,8,-6,Trasferimento d'ufficio,2024-10-23,,,2,2
5020f7765bb8678b57cf29ae,202402,4,SANITA',02,VALLE D'AOSTA,09,TOSCANA,10,7,3,Mobilita' volontaria,2024-12-13,,,4,10
cc0ea234c72f5fb13e2ea1ea,202408,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,04,TRENTINO-ALTO ADIGE,6,16,-10,Comando,2025-06-01,in verifica,,1,6
045ca1d2239c4b84a79dd1f8,202306,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,10,UMBRIA,19,SICILIA,10,9,1,Trasferimento d'ufficio,2025-09-14,,,6,10
1240b7c1c4ea5ac20de044de,202401,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,13,ABRUZZO,07,LIGURIA,"6,0",9,-3,Mobilita' volontaria,2025-07-12,,,6,6
